respID,qID,altID,obsID,profileID,type,sector,official_rank,size_corrupt,official_use,act_alone,official_gender
32,4,2,159,1416,Official takes bribes,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
32,5,1,160,682,Official takes kickbacks,Parliament,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
32,5,2,160,1135,Official uses public resources to benefit own firm,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
33,1,1,161,1351,Official takes bribes,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
33,1,2,161,502,Official takes kickbacks,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
33,2,1,162,1126,Official takes bribes,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
33,2,2,162,1179,Official gives corrupt favors to family members,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
33,3,1,163,656,Official takes bribes,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
33,3,2,163,793,Official steals public resources,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
33,4,1,164,878,Official steals public resources,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
33,4,2,164,714,Official gives corrupt favors to family members,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
33,5,1,165,195,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
33,5,2,165,486,Official takes bribes,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
34,1,1,166,358,Official steals public resources,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
34,1,2,166,176,Official takes bribes,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
34,2,1,167,1409,Official gives corrupt favors to family members,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
34,2,2,167,289,Official gives corrupt favors to family members,Courts,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
34,3,1,168,621,Official takes bribes,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
34,3,2,168,623,Official steals public resources,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
34,4,1,169,616,Official takes bribes,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
34,4,2,169,1117,Official takes kickbacks,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
34,5,1,170,950,Official uses public resources to benefit own firm,Courts,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
34,5,2,170,261,Official takes bribes,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
35,1,1,171,412,Official takes kickbacks,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
35,1,2,171,711,Official takes bribes,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
35,2,1,172,1115,Official uses public resources to benefit own firm,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
35,2,2,172,97,Official takes kickbacks,Education,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
35,3,1,173,676,Official takes bribes,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
35,3,2,173,121,Official takes bribes,Healthcare,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
35,4,1,174,163,Official steals public resources,Law enforcement,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
35,4,2,174,35,Official uses public resources to benefit own firm,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
35,5,1,175,861,Official takes bribes,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
35,5,2,175,242,Official takes kickbacks,Healthcare,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
36,1,1,176,1268,Official steals public resources,Education,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
36,1,2,176,915,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
36,2,1,177,304,Official gives corrupt favors to family members,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
36,2,2,177,800,Official uses public resources to benefit own firm,Courts,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
36,3,1,178,443,Official steals public resources,Parliament,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
36,3,2,178,785,Official uses public resources to benefit own firm,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
36,4,1,179,1389,Official gives corrupt favors to family members,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
36,4,2,179,581,Official takes bribes,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
36,5,1,180,1249,Official gives corrupt favors to family members,Courts,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
36,5,2,180,135,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
37,1,1,181,175,Official uses public resources to benefit own firm,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
37,1,2,181,978,Official steals public resources,Courts,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
37,2,1,182,968,Official steals public resources,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
37,2,2,182,1418,Official steals public resources,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
37,3,1,183,64,Official gives corrupt favors to family members,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
37,3,2,183,790,Official uses public resources to benefit own firm,Education,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
37,4,1,184,487,Official takes kickbacks,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
37,4,2,184,182,Official takes kickbacks,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
37,5,1,185,656,Official takes bribes,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
37,5,2,185,1207,Official takes kickbacks,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
38,1,1,186,351,Official takes bribes,Parliament,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
38,1,2,186,960,Official uses public resources to benefit own firm,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
38,2,1,187,1208,Official steals public resources,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
38,2,2,187,1074,Official gives corrupt favors to family members,Parliament,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
38,3,1,188,801,Official takes bribes,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
38,3,2,188,947,Official takes kickbacks,Courts,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
38,4,1,189,119,Official gives corrupt favors to family members,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
38,4,2,189,966,Official takes bribes,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
38,5,1,190,264,Official gives corrupt favors to family members,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
38,5,2,190,719,Official gives corrupt favors to family members,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
39,1,1,191,1209,Official gives corrupt favors to family members,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
39,1,2,191,631,Official takes bribes,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
39,2,1,192,1078,Official steals public resources,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
39,2,2,192,1133,Official steals public resources,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
39,3,1,193,1400,Official uses public resources to benefit own firm,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
39,3,2,193,370,Official uses public resources to benefit own firm,Education,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
39,4,1,194,726,Official takes bribes,Education,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
39,4,2,194,1136,Official takes bribes,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
39,5,1,195,1038,Official steals public resources,Courts,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
39,5,2,195,1306,Official takes bribes,Courts,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
40,1,1,196,30,Official uses public resources to benefit own firm,Tax authority,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
40,1,2,196,653,Official steals public resources,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
40,2,1,197,649,Official gives corrupt favors to family members,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
40,2,2,197,1258,Official steals public resources,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
40,3,1,198,1392,Official takes kickbacks,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
40,3,2,198,1368,Official steals public resources,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
40,4,1,199,1358,Official steals public resources,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
40,4,2,199,1083,Official steals public resources,Healthcare,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
40,5,1,200,181,Official takes bribes,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
40,5,2,200,1072,Official takes kickbacks,Parliament,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
41,1,1,201,1117,Official takes kickbacks,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
41,1,2,201,353,Official steals public resources,Parliament,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
41,2,1,202,531,Official takes bribes,Parliament,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
41,2,2,202,158,Official steals public resources,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
41,3,1,203,80,Official uses public resources to benefit own firm,Courts,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
41,3,2,203,585,Official uses public resources to benefit own firm,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
41,4,1,204,1385,Official uses public resources to benefit own firm,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
41,4,2,204,943,Official steals public resources,Law enforcement,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
41,5,1,205,119,Official gives corrupt favors to family members,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
41,5,2,205,222,Official takes kickbacks,Law enforcement,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
42,1,1,206,1042,Official takes kickbacks,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
42,1,2,206,1113,Official steals public resources,Healthcare,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
42,2,1,207,1296,Official takes bribes,Education,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
42,2,2,207,311,Official takes bribes,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
42,3,1,208,424,Official gives corrupt favors to family members,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
42,3,2,208,1423,Official steals public resources,Law enforcement,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
42,4,1,209,831,Official takes bribes,Parliament,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
42,4,2,209,823,Official steals public resources,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
42,5,1,210,186,Official takes bribes,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
42,5,2,210,1177,Official takes kickbacks,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
43,1,1,211,479,Official gives corrupt favors to family members,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
43,1,2,211,94,Official gives corrupt favors to family members,Healthcare,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
43,2,1,212,1187,Official takes kickbacks,Courts,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
43,2,2,212,792,Official takes kickbacks,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
43,3,1,213,970,Official uses public resources to benefit own firm,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
43,3,2,213,315,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
43,4,1,214,58,Official steals public resources,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
43,4,2,214,1265,Official uses public resources to benefit own firm,Healthcare,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
43,5,1,215,428,Official steals public resources,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
43,5,2,215,515,Official uses public resources to benefit own firm,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
44,1,1,216,432,Official takes kickbacks,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
44,1,2,216,1367,Official takes kickbacks,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
44,2,1,217,743,Official steals public resources,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
44,2,2,217,100,Official uses public resources to benefit own firm,Education,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
44,3,1,218,1059,Official gives corrupt favors to family members,Education,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
44,3,2,218,178,Official steals public resources,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
44,4,1,219,248,Official steals public resources,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
44,4,2,219,674,Official gives corrupt favors to family members,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
44,5,1,220,587,Official takes kickbacks,Courts,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
44,5,2,220,838,Official steals public resources,Tax authority,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
45,1,1,221,433,Official steals public resources,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
45,1,2,221,1405,Official uses public resources to benefit own firm,Parliament,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
45,2,1,222,671,Official takes bribes,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
45,2,2,222,12,Official takes kickbacks,Law enforcement,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
45,3,1,223,287,Official takes kickbacks,Courts,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
45,3,2,223,416,Official takes bribes,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
45,4,1,224,497,Official takes kickbacks,Courts,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
45,4,2,224,1394,Official gives corrupt favors to family members,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
45,5,1,225,820,Official uses public resources to benefit own firm,Education,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
45,5,2,225,437,Official takes kickbacks,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
46,1,1,226,584,Official gives corrupt favors to family members,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
46,1,2,226,98,Official steals public resources,Education,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
46,2,1,227,101,Official takes bribes,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
46,2,2,227,732,Official takes kickbacks,Law enforcement,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
46,3,1,228,1337,Official takes kickbacks,Courts,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
46,3,2,228,1225,Official uses public resources to benefit own firm,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
46,4,1,229,678,Official steals public resources,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
46,4,2,229,430,Official uses public resources to benefit own firm,Education,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
46,5,1,230,451,Official takes bribes,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
46,5,2,230,777,Official takes kickbacks,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
47,1,1,231,718,Official steals public resources,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
47,1,2,231,1130,Official uses public resources to benefit own firm,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
47,2,1,232,918,Official steals public resources,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
47,2,2,232,1008,Official steals public resources,Courts,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
47,3,1,233,727,Official takes kickbacks,Education,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
47,3,2,233,346,Official takes bribes,Courts,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
47,4,1,234,566,Official takes bribes,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
47,4,2,234,1223,Official steals public resources,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
47,5,1,235,753,Official steals public resources,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
47,5,2,235,1375,Official uses public resources to benefit own firm,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
48,1,1,236,109,Official gives corrupt favors to family members,Courts,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
48,1,2,236,574,Official gives corrupt favors to family members,Healthcare,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
48,2,1,237,1130,Official uses public resources to benefit own firm,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
48,2,2,237,165,Official uses public resources to benefit own firm,Law enforcement,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
48,3,1,238,370,Official uses public resources to benefit own firm,Education,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
48,3,2,238,1236,Official takes bribes,Education,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
48,4,1,239,1207,Official takes kickbacks,Education,Low-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Female
48,4,2,239,1407,Official takes kickbacks,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
48,5,1,240,319,Official gives corrupt favors to family members,Courts,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
48,5,2,240,213,Official steals public resources,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
49,1,1,241,374,Official gives corrupt favors to family members,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
49,1,2,241,700,Official uses public resources to benefit own firm,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
49,2,1,242,1361,Official takes bribes,Law enforcement,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
49,2,2,242,235,Official uses public resources to benefit own firm,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
49,3,1,243,274,Official gives corrupt favors to family members,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
49,3,2,243,144,Official gives corrupt favors to family members,Parliament,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
49,4,1,244,663,Official steals public resources,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
49,4,2,244,853,Official steals public resources,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
49,5,1,245,312,Official takes kickbacks,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
49,5,2,245,912,Official takes kickbacks,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
50,1,1,246,689,Official gives corrupt favors to family members,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
50,1,2,246,885,Official uses public resources to benefit own firm,Law enforcement,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
50,2,1,247,184,Official gives corrupt favors to family members,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
50,2,2,247,111,Official takes bribes,Parliament,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
50,3,1,248,679,Official gives corrupt favors to family members,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
50,3,2,248,182,Official takes kickbacks,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
50,4,1,249,801,Official takes bribes,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
50,4,2,249,929,Official gives corrupt favors to family members,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
50,5,1,250,892,Official takes kickbacks,Parliament,High-level official,Small amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
50,5,2,250,991,Official takes bribes,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
51,1,1,251,1106,Official takes bribes,Tax authority,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
51,1,2,251,275,Official uses public resources to benefit own firm,Healthcare,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
51,2,1,252,741,Official takes bribes,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
51,2,2,252,1142,Official takes kickbacks,Healthcare,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
51,3,1,253,1393,Official steals public resources,Law enforcement,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
51,3,2,253,1439,Official gives corrupt favors to family members,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
51,4,1,254,1081,Official takes bribes,Healthcare,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
51,4,2,254,1095,Official uses public resources to benefit own firm,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
51,5,1,255,1092,Official takes kickbacks,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
51,5,2,255,207,Official takes kickbacks,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
52,1,1,256,463,Official steals public resources,Law enforcement,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
52,1,2,256,998,Official steals public resources,Education,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
52,2,1,257,737,Official takes kickbacks,Courts,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
52,2,2,257,1359,Official gives corrupt favors to family members,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
52,3,1,258,1419,Official gives corrupt favors to family members,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
52,3,2,258,741,Official takes bribes,Parliament,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
52,4,1,259,703,Official steals public resources,Law enforcement,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
52,4,2,259,933,Official steals public resources,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Female
